Order_Date,Region,Sub_Category,Sales,Profit
2017-12-01,West,Phones,470.3760,52.9173
2017-12-01,West,Phones,105.5840,9.2386
2017-12-01,West,Appliances,31.1520,3.5046
2017-12-01,West,Binders,6.7830,-4.7481
2017-12-01,West,Phones,406.3680,30.4776
2015-07-03,South,Chairs,70.9800,4.9686
2015-07-03,South,Labels,294.9300,144.5157
2016-03-20,West,Phones,84.7840,-20.1362
2016-03-20,West,Paper,20.7360,7.2576
2016-03-20,West,Binders,16.8210,-12.8961
2016-03-20,West,Paper,10.3680,3.6288
2014-01-09,Central,Art,9.3440,1.1680
2014-01-09,Central,Accessories,31.2000,9.7500
2014-08-08,West,Appliances,76.1200,22.0748
2014-08-08,West,Copiers,1199.9760,434.9913
2014-08-08,West,Phones,445.9600,55.7450
2014-08-08,West,Furnishings,327.7600,91.7728
2016-07-14,East,Supplies,11.6320,1.0178
2016-07-16,East,Phones,143.9820,-28.7964
2016-07-16,East,Phones,494.3760,-115.3544
2016-07-16,East,Supplies,5.8400,0.7300
2014-03-15,South,Storage,142.7760,17.8470
2014-03-15,South,Furnishings,45.6960,5.1408
2014-03-15,South,Binders,7.2180,-5.5338
2014-03-15,South,Binders,43.1880,-31.6712
2014-03-15,South,Paper,131.9040,47.8152
2014-05-23,East,Binders,3.2820,-2.6256
2014-05-23,East,Art,21.1680,2.3814
2014-05-23,East,Phones,55.1880,-10.1178
2016-04-28,Central,Phones,369.5760,41.5773
2016-04-28,Central,Labels,15.7120,5.6956
2016-09-11,East,Paper,8.4480,2.6400
2016-09-11,East,Phones,728.9460,-157.9383
2017-11-14,East,Phones,119.9400,15.9920
2017-11-14,East,Binders,3.6480,-2.7968
2017-08-18,East,Furnishings,40.4800,15.7872
2017-08-18,East,Furnishings,9.9400,3.0814
2017-08-18,East,Binders,107.4240,33.5700
2017-08-18,East,Phones,37.9100,10.9939
2017-08-18,East,Furnishings,88.0200,27.2862
2014-12-26,Central,Binders,8.6900,-14.7730
2015-11-29,Central,Chairs,301.9600,87.5684
2015-11-29,Central,Appliances,555.2100,178.9010
2015-11-29,Central,Storage,523.4800,130.8700
2015-11-29,Central,Art,161.8200,46.9278
2017-09-15,East,Furnishings,35.5600,12.0904
2017-05-19,West,Appliances,97.1600,28.1764
2017-12-17,West,Binders,15.2400,5.1435
2017-12-17,West,Paper,13.2300,6.0858
2016-12-11,West,Storage,243.3840,-51.7191
2016-12-11,West,Accessories,119.8000,29.9500
2016-12-11,West,Phones,300.7680,30.0768
2017-09-24,South,Accessories,17.8800,2.4585
2017-09-24,South,Labels,235.9440,85.5297
2015-10-04,South,Chairs,392.9400,43.2234
2016-08-15,West,Binders,18.8820,-13.8468
2016-08-15,West,Appliances,122.3280,12.2328
2016-05-20,West,Furnishings,1049.2000,272.7920
2016-05-20,West,Binders,15.4240,5.0128
2016-12-18,Central,Furnishings,18.8400,6.0288
2017-07-30,West,Storage,330.4000,85.9040
2017-07-30,West,Labels,26.2500,12.6000
2017-06-10,Central,Accessories,132.5200,54.3332
2017-07-21,East,Paper,6.4800,3.1752
2017-12-30,Central,Appliances,209.3000,56.5110
2016-04-01,West,Fasteners,31.5600,9.8625
2016-04-01,West,Appliances,30.1440,3.0144
2016-12-11,West,Furnishings,14.8000,6.0680
2016-12-11,West,Phones,302.3760,22.6782
2016-12-11,West,Accessories,316.0000,31.6000
2016-10-23,East,Paper,379.4000,178.3180
2017-06-19,East,Paper,97.8200,45.9754
2017-06-19,East,Accessories,103.1200,10.3120
2016-08-22,East,Appliances,113.5520,8.5164
2016-08-22,East,Binders,3.3180,-2.6544
2016-08-22,East,Envelopes,134.2880,45.3222
2016-09-19,Central,Chairs,701.3720,-50.0980
2016-09-19,Central,Binders,2.3080,-3.4620
2015-08-24,Central,Storage,999.4320,124.9290
2015-08-24,Central,Storage,724.0800,-135.7650
2015-08-24,Central,Tables,918.7850,-118.1295
2015-08-24,Central,Binders,2.7240,-4.2222
2016-03-26,East,Storage,459.9500,18.3980
2016-11-04,South,Fasteners,10.7400,5.2626
2017-06-08,Central,Supplies,23.7600,2.0790
2017-06-08,Central,Paper,85.0560,28.7064
2017-06-08,Central,Phones,381.5760,28.6182
2014-12-24,East,Furnishings,30.3600,8.7285
2017-06-09,Central,Furnishings,23.9760,-14.3856
2017-06-09,Central,Tables,108.9250,-71.8905
2017-06-09,Central,Paper,36.3520,11.3600
2017-06-15,Central,Art,19.5600,1.7115
2017-12-05,Central,Appliances,61.4400,16.5888
2017-12-05,Central,Paper,38.9000,17.5050
2017-12-05,Central,Accessories,99.3900,40.7499
2017-03-18,Central,Appliances,2.6880,-7.3920
2017-03-18,Central,Accessories,27.8160,4.5201
2017-03-18,Central,Furnishings,82.5240,-41.2620
2017-03-18,Central,Binders,182.9940,-320.2395
2016-11-19,East,Binders,14.3520,4.6644
2016-11-19,East,Storage,64.9600,2.5984
2016-11-19,East,Storage,68.6000,18.5220
2017-11-04,South,Machines,7999.9800,-3839.9904
2017-11-04,South,Appliances,167.4400,14.6510
2014-07-05,South,Accessories,479.9700,163.1898
2014-07-05,South,Labels,14.6200,6.8714
2014-07-05,South,Paper,19.4400,9.3312
2017-12-25,East,Bookcases,191.9840,4.7996
2014-06-21,South,Furnishings,104.0100,14.5614
2014-06-21,South,Phones,284.8200,74.0532
2014-06-21,South,Storage,36.8400,10.3152
2015-03-28,West,Accessories,166.2400,24.9360
2015-03-28,West,Paper,33.4000,16.0320
2015-05-14,East,Art,198.2720,17.3488
2015-05-14,East,Labels,47.3600,17.7600
2015-05-14,East,Envelopes,200.9840,62.8075
2015-05-14,East,Labels,97.6960,31.7512
2015-05-14,East,Art,2.6960,0.8088
2015-05-14,East,Binders,18.5880,-13.6312
2015-05-14,East,Binders,4.8960,-3.4272
2017-09-02,East,Furnishings,15.0720,4.1448
2016-11-04,West,Furnishings,209.8800,35.6796
2015-04-09,West,Tables,369.9120,-13.8717
2014-09-12,South,Paper,10.3680,3.6288
2014-09-12,South,Appliances,166.8400,18.7695
2014-09-12,South,Accessories,15.2160,2.2824
2014-12-02,East,Accessories,119.9600,52.7824
2014-12-02,East,Bookcases,883.9200,-110.4900
2014-12-02,East,Binders,46.7200,15.7680
2014-04-05,East,Paper,55.4800,26.6304
2017-09-03,South,Envelopes,24.4480,8.8624
2017-05-19,East,Appliances,281.3400,109.7226
2017-05-19,East,Phones,307.9800,89.3142
2017-05-19,East,Accessories,299.9700,113.9886
2014-07-01,West,Binders,19.9200,6.9720
2014-01-11,East,Furnishings,9.9400,3.0814
2017-09-24,East,Furnishings,103.0560,24.4758
2014-06-02,West,Binders,59.8080,19.4376
2014-06-02,West,Furnishings,73.3200,21.9960
2016-02-13,West,Paper,146.8200,73.4100
2016-12-15,Central,Tables,1652.9400,231.4116
2016-12-15,Central,Storage,296.3700,80.0199
2014-10-07,East,Furnishings,129.9200,21.1120
2016-07-07,South,Supplies,45.5840,5.1282
2017-09-16,Central,Envelopes,17.5680,6.3684
2017-09-16,Central,Phones,55.9920,5.5992
2016-12-03,East,Paper,182.7200,84.0512
2016-12-03,East,Tables,400.0320,-153.3456
2016-12-03,East,Storage,33.6300,10.0890
2016-12-03,East,Chairs,542.6460,102.4998
2016-12-03,East,Labels,6.3000,3.0240
2017-01-21,West,Storage,242.9400,9.7176
2017-01-21,West,Accessories,179.9700,86.3856
2017-01-21,West,Binders,99.6960,33.6474
2017-01-21,West,Binders,27.9360,9.4284
2017-01-21,West,Bookcases,84.9800,18.6956
2017-01-21,West,Binders,18.7200,6.5520
2014-09-08,West,Accessories,49.9800,8.4966
2014-01-04,Central,Labels,11.7840,4.2717
2014-01-04,Central,Storage,272.7360,-64.7748
2014-01-04,Central,Binders,3.5400,-5.4870
2016-08-27,Central,Supplies,51.5200,-10.9480
2016-08-27,Central,Paper,3.5280,1.1466
2016-08-27,Central,Paper,4.6240,1.6762
2016-08-27,Central,Supplies,55.1680,6.2064
2014-05-27,West,Tables,567.1200,-28.3560
2014-05-27,West,Storage,359.3200,7.1864
2016-03-20,Central,Phones,11.9920,0.8994
2017-10-02,Central,Binders,58.0500,26.7030
2017-10-02,Central,Furnishings,157.7400,56.7864
2017-10-02,Central,Art,56.9800,22.7920
2017-10-02,Central,Binders,2.8800,1.4112
2016-04-07,West,Copiers,1199.9760,374.9925
2015-12-07,West,Furnishings,79.9200,28.7712
2016-09-18,South,Tables,383.4380,-167.3184
2014-12-29,Central,Storage,24.5600,6.8768
2014-12-29,Central,Accessories,119.8000,47.9200
2017-07-23,East,Binders,13.1280,4.2666
2017-09-18,Central,Paper,22.7200,10.2240
2015-08-31,West,Paper,58.3200,27.9936
2017-11-03,South,Labels,12.3900,5.6994
2015-02-08,East,Phones,107.9820,-26.9955
2014-01-13,South,Envelopes,11.3600,5.3392
2014-01-13,South,Envelopes,50.9400,25.4700
2014-01-13,South,Accessories,646.7400,258.6960
2014-01-13,South,Binders,5.6400,2.7072
2014-01-13,South,Storage,572.5800,34.3548
2014-05-14,South,Furnishings,310.8800,23.3160
2016-05-19,South,Chairs,641.9600,179.7488
2017-01-30,Central,Binders,18.2800,9.1400
2017-01-30,Central,Phones,207.0000,51.7500
2017-01-30,Central,Binders,32.3500,16.1750
2017-01-30,Central,Binders,7.7100,3.4695
2017-01-30,Central,Art,40.3000,10.8810
2017-01-30,Central,Furnishings,34.5800,14.5236
2014-06-29,East,Art,32.7600,3.6855
2015-08-21,West,Chairs,544.0080,40.8006
2015-08-21,West,Paper,59.9400,28.1718
2015-08-21,West,Paper,23.9200,11.7208
2015-08-21,West,Paper,4.2800,1.9260
2015-10-03,East,Binders,32.0700,-22.4490
2015-10-03,East,Accessories,24.0000,-2.7000
2015-10-03,East,Bookcases,35.4900,-15.6156
2015-10-03,East,Accessories,47.9840,0.5998
2015-05-23,South,Envelopes,186.6900,87.7443
2017-03-17,West,Binders,17.4560,5.8914
2015-12-12,West,Chairs,348.9280,34.8928
2015-06-26,South,Binders,143.9600,69.1008
2015-06-26,South,Storage,15.4200,4.1634
2015-06-26,South,Binders,43.0400,21.0896
2015-06-26,South,Chairs,332.9400,79.9056
2016-05-20,South,Phones,1363.9600,85.2475
2014-09-20,West,Labels,9.9600,4.5816
2014-09-20,West,Paper,21.7200,10.6428
2017-09-21,Central,Binders,20.1600,9.8784
2015-12-24,East,Paper,132.7900,63.7392
2015-12-24,East,Paper,12.9600,6.2208
2015-12-24,East,Labels,21.5600,10.3488
2015-11-27,West,Chairs,283.9200,17.7450
2017-02-20,West,Furnishings,22.2300,7.3359
2017-02-20,West,Phones,215.9680,18.8972
2016-08-18,East,Appliances,355.3200,99.4896
2016-03-12,South,Paper,12.9600,6.2208
2017-04-22,West,Furnishings,18.2800,6.2152
2014-11-01,West,Art,43.1760,4.3176
2014-11-01,West,Phones,1983.9680,247.9960
2015-02-03,Central,Furnishings,28.4000,11.0760
2015-02-03,Central,Accessories,149.9700,50.9898
2014-10-13,West,Art,11.5200,3.2256
2014-10-13,West,Tables,1298.5500,311.6520
2014-10-13,West,Appliances,213.9200,62.0368
2014-10-13,West,Accessories,25.7800,2.5780
2017-05-14,West,Furnishings,18.2800,6.2152
2017-05-14,West,Accessories,1399.9300,601.9699
2015-03-20,Central,Paper,51.8400,24.8832
2016-09-15,East,Paper,5.3440,1.8704
2014-06-28,East,Paper,41.4720,14.5152
2014-06-28,East,Binders,3.1680,-2.4288
2014-06-28,East,Chairs,1228.4650,0.0000
2014-06-28,East,Binders,31.0860,-22.7964
2014-06-28,East,Paper,335.5200,117.4320
2017-06-20,East,Accessories,239.9700,71.9910
2017-06-20,East,Labels,9.8200,4.8118
2014-05-09,West,Accessories,67.8000,4.0680
2014-05-09,West,Accessories,167.9700,40.3128
2017-08-21,Central,Fasteners,35.0000,16.8000
2017-08-21,Central,Supplies,37.2400,10.7996
2017-08-21,Central,Envelopes,15.2800,7.4872
2017-06-16,South,Chairs,301.9600,90.5880
2017-06-16,South,Appliances,180.6600,50.5848
2017-06-16,South,Phones,191.9800,51.8346
2017-06-16,South,Phones,65.9900,17.1574
2016-07-23,South,Art,35.2160,2.6412
2016-07-23,South,Appliances,23.6960,6.5164
2016-07-23,South,Machines,265.4750,-111.4995
2014-09-08,Central,Binders,51.1840,-79.3352
2017-11-04,South,Paper,9.6640,3.2616
2016-03-07,Central,Phones,21.0720,1.5804
2015-11-20,East,Art,60.4500,16.3215
2015-11-20,East,Art,11.5200,3.3408
2015-11-20,East,Bookcases,186.0480,9.3024
2016-11-07,West,Binders,37.4400,11.7000
2016-11-07,West,Binders,26.9760,8.7672
2016-11-07,West,Supplies,11.3600,3.2944
2016-11-07,West,Labels,14.6200,6.8714
2015-10-13,South,Phones,83.7200,23.4416
2015-10-13,South,Chairs,287.9400,77.7438
2017-01-01,East,Furnishings,48.8960,8.5568
2014-02-07,East,Accessories,115.3600,49.6048
2016-06-20,West,Art,5.1600,1.3416
2016-06-20,West,Paper,38.8800,18.6624
2016-05-28,South,Art,185.8800,50.1876
2016-02-19,East,Furnishings,44.4600,14.6718
2016-02-19,East,Storage,242.9400,9.7176
2014-08-03,East,Paper,39.9600,18.7812
2014-08-03,East,Supplies,102.3000,26.5980
2014-08-03,East,Storage,21.3600,5.7672
2017-04-10,East,Paper,7.6100,3.5767
2017-04-10,East,Fasteners,7.1600,3.5800
2014-06-09,West,Supplies,7.3600,0.1472
2014-06-09,West,Art,23.1000,10.6260
2016-01-05,South,Accessories,191.4720,40.6878
2016-01-05,South,Art,5.2480,0.5904
2016-01-05,South,Phones,59.1840,5.1786
2014-01-10,South,Labels,2.8900,1.3583
2014-01-10,South,Furnishings,51.9400,21.2954
2016-09-29,East,Labels,15.9360,5.1792
2014-04-06,East,Binders,44.9100,-35.9280
2016-09-03,East,Binders,1141.4700,-760.9800
2016-09-03,East,Phones,280.7820,-46.7970
2015-10-19,East,Paper,34.4400,17.2200
2014-12-10,East,Paper,11.3600,5.2256
2014-12-10,East,Binders,106.3440,37.2204
2017-08-25,South,Paper,192.1600,67.2560
2016-01-17,East,Furnishings,322.5900,64.5180
2016-01-17,East,Accessories,29.9900,13.1956
2016-01-17,East,Accessories,371.9700,66.9546
2014-09-17,East,Binders,5.8920,-4.1244
2017-11-30,East,Binders,68.4720,23.1093
2017-11-30,East,Chairs,1242.9000,262.3900
2015-10-09,South,Storage,30.8400,8.3268
2017-12-23,West,Art,13.4800,5.9312
2016-10-22,Central,Furnishings,31.4000,10.0480
2014-04-29,East,Furnishings,17.4600,5.9364
2015-04-25,West,Binders,13.9440,4.5318
2017-06-26,West,Storage,83.7600,1.6752
2017-10-14,East,Binders,37.6600,18.4534
2014-12-09,West,Paper,34.6800,16.9932
2017-06-20,East,Accessories,149.9500,14.9950
2017-06-20,East,Binders,51.3120,18.6006
2017-06-26,Central,Paper,4.5400,2.0430
2017-06-26,Central,Art,15.9200,5.4128
2017-06-26,Central,Phones,543.9200,135.9800
2016-11-10,West,Storage,155.8200,42.0714
2016-11-10,West,Binders,70.0080,24.5028
2016-10-03,Central,Envelopes,15.6480,5.0856
2014-09-09,Central,Labels,103.6000,51.8000
2017-10-29,East,Paper,46.9600,22.5408
2016-04-10,East,Binders,8.9040,-6.5296
2017-11-11,Central,Labels,10.4400,3.3930
2017-11-11,Central,Binders,18.3360,-32.0880
2017-09-15,Central,Phones,323.9760,20.2485
2016-04-08,West,Paper,20.0400,9.6192
2016-04-08,West,Storage,64.9600,2.5984
2016-04-08,West,Paper,12.9600,6.2208
2017-12-30,East,Bookcases,323.1360,12.1176
2017-12-30,East,Phones,90.9300,2.7279
2017-12-30,East,Binders,52.7760,19.7910
2017-09-02,Central,Phones,1199.8000,323.9460
2017-09-02,Central,Accessories,1928.7800,829.3754
2017-09-02,Central,Storage,352.3800,81.0474
2015-05-31,East,Furnishings,22.2000,9.1020
2017-11-27,Central,Furnishings,46.9400,19.2454
2017-11-27,Central,Accessories,143.7300,56.0547
2014-06-15,Central,Tables,99.9180,-18.5562
2014-06-15,Central,Chairs,797.9440,-56.9960
2014-06-15,Central,Binders,8.5680,-14.5656
2016-03-05,Central,Envelopes,149.3520,50.4063
2016-03-05,Central,Storage,12.9920,-0.8120
2014-12-05,South,Storage,24.5600,6.8768
2015-04-11,East,Accessories,85.1400,34.9074
2015-04-11,East,Phones,21.9900,10.5552
2015-04-11,East,Appliances,406.6000,113.8480
2016-09-15,East,Binders,841.5680,294.5488
2014-09-13,East,Paper,15.5520,5.4432
2014-09-13,East,Accessories,252.0000,53.5500
2015-10-05,South,Art,46.2000,12.9360
2015-10-05,South,Appliances,28.8400,9.5172
2017-04-14,East,Art,14.5920,2.5536
2017-04-14,East,Art,89.8560,21.3408
2017-04-14,East,Paper,13.8720,5.0286
2017-09-02,East,Paper,12.1920,4.1148
2016-06-20,East,Paper,45.0560,15.2064
2016-06-20,East,Binders,29.7180,-21.7932
2016-06-20,East,Paper,15.5520,5.4432
2016-06-20,East,Appliances,447.6960,33.5772
2017-11-05,West,Accessories,159.9900,54.3966
2015-12-13,West,Paper,12.9600,6.2208
2015-12-13,West,Appliances,134.4800,34.9648
2016-06-19,West,Paper,17.1200,8.0464
2016-12-13,West,Binders,6.0960,2.2098
2016-12-13,West,Tables,1114.2720,41.7852
2015-05-29,West,Paper,32.4000,15.5520
2015-05-29,West,Storage,540.5700,140.5482
2015-05-29,West,Binders,167.7600,62.9100
2015-07-26,West,Tables,393.1650,-204.4458
2017-11-28,East,Furnishings,516.4880,-12.9122
2017-11-28,East,Furnishings,1007.2320,75.5424
2017-11-28,East,Tables,2065.3200,-619.5960
2017-11-28,East,Paper,15.5520,5.4432
2017-11-28,East,Paper,25.3440,7.9200
2017-04-03,East,Furnishings,25.4720,7.6416
2017-12-28,Central,Art,27.1680,2.7168
2017-12-28,Central,Bookcases,78.8528,-11.5960
2017-11-30,South,Storage,173.8000,43.4500
2017-05-15,West,Phones,29.5920,2.5893
2017-05-15,West,Binders,4.7520,-3.1680
2017-05-15,West,Paper,15.5520,5.6376
2015-09-22,West,Furnishings,204.6000,53.1960
2017-11-14,West,Chairs,321.5680,28.1372
2015-11-27,South,Binders,6.2400,3.0576
2016-09-01,West,Envelopes,21.8800,10.9400
2014-09-22,South,Labels,4.6080,1.6704
2017-04-09,East,Labels,9.8200,4.8118
2017-04-09,East,Art,35.9700,9.7119
2017-04-09,East,Paper,12.9600,6.2208
2017-04-09,East,Paper,191.6000,91.9680
2017-04-09,East,Labels,8.6400,4.2336
2017-04-09,East,Storage,501.8100,0.0000
2014-01-16,East,Furnishings,127.1040,28.5984
2014-01-16,East,Phones,124.2000,-31.0500
2014-01-16,East,Binders,18.5880,-13.6312
2014-01-16,East,Labels,30.0720,10.1493
2017-10-05,East,Phones,160.9300,3.2186
2017-10-05,East,Binders,75.7920,25.5798
2017-07-09,West,Binders,1.0800,-0.7920
2017-01-07,Central,Machines,3059.9820,679.9960
2016-05-30,South,Binders,3.2820,-2.6256
2015-12-09,Central,Paper,34.0200,16.6698
2016-10-03,East,Chairs,599.2920,93.2232
2014-11-11,West,Art,3.3920,0.8056
2014-11-11,West,Phones,559.9840,55.9984
2014-11-11,West,Chairs,603.9200,75.4900
2017-09-29,Central,Labels,7.9680,2.5896
2017-09-29,Central,Envelopes,27.9680,9.4392
2017-09-29,Central,Machines,336.5100,44.8680
2015-03-10,Central,Binders,1.1120,-1.8904
2017-05-21,East,Furnishings,520.0500,72.8070
2017-05-21,East,Art,17.9700,5.2113
2015-03-29,South,Chairs,1166.9200,131.2785
2016-09-09,East,Binders,14.6240,5.4840
2016-08-26,West,Fasteners,10.2300,4.9104
2016-08-26,West,Paper,154.9000,69.7050
2014-05-21,South,Binders,2715.9300,1276.4871
2014-05-21,South,Phones,617.9700,173.0316
2015-10-28,South,Envelopes,10.6700,4.9082
2015-10-28,South,Storage,36.6300,9.8901
2015-10-28,South,Furnishings,24.1000,9.1580
2015-10-28,South,Furnishings,33.1100,12.9129
2016-11-13,West,Art,44.0200,11.4452
2015-07-31,East,Accessories,2309.6500,762.1845
2015-07-31,East,Tables,1090.7820,-290.8752
2015-07-31,East,Paper,19.4400,9.3312
2015-08-27,West,Storage,484.6500,92.0835
2015-11-13,South,Paper,115.2960,40.3536
2015-11-06,West,Envelopes,7.0800,2.4780
2015-11-06,West,Binders,4.4010,-3.5208
2017-12-26,Central,Paper,44.7500,20.5850
2017-08-01,Central,Phones,95.9840,5.9990
2014-11-24,West,Furnishings,151.7200,27.3096
2017-06-17,West,Furnishings,155.2500,46.5750
2017-06-17,West,Storage,14.0300,4.0687
2015-12-21,West,Tables,1618.3700,356.0414
2015-12-21,West,Accessories,99.6000,36.8520
2015-09-17,West,Paper,32.4000,15.5520
2015-07-06,East,Furnishings,13.9600,6.7008
2015-07-06,East,Furnishings,155.8200,63.8862
2015-07-06,East,Phones,124.9500,2.4990
2015-07-06,East,Storage,601.6500,156.4290
2015-04-27,East,Art,22.7400,8.8686
2015-04-27,East,Chairs,1267.5300,316.8825
2015-04-27,East,Machines,1379.9200,648.5624
2015-06-16,East,Envelopes,6.2080,2.1728
2017-12-17,West,Binders,11.8080,4.2804
2016-01-11,East,Paper,15.5520,5.4432
2016-01-11,East,Paper,63.3120,20.5764
2016-01-11,East,Phones,15.5880,-9.8724
2014-07-11,East,Paper,177.2000,83.2840
2014-07-11,East,Phones,197.9700,57.4113
2014-07-11,East,Chairs,854.9400,213.7350
2014-07-11,East,Furnishings,124.1100,52.1262
2014-07-11,East,Labels,14.4000,7.0560
2016-11-20,East,Paper,15.6960,5.1012
2016-11-20,East,Binders,2.6280,-1.9272
2016-11-20,East,Binders,14.4270,-10.5798
2016-04-22,Central,Furnishings,86.6200,8.6620
2015-06-13,West,Binders,36.6240,13.7340
2017-11-20,South,Art,23.9680,2.6964
2017-11-20,South,Art,28.7280,1.7955
2016-03-20,Central,Tables,697.1600,146.4036
2016-09-06,East,Accessories,31.8600,11.1510
2016-09-06,East,Bookcases,722.3520,90.2940
2017-07-09,Central,Art,8.8400,2.9835
2017-07-09,Central,Appliances,58.4640,-146.1600
2017-10-12,Central,Chairs,254.6040,-18.1860
2016-03-08,South,Phones,1363.9600,85.2475
2016-03-08,South,Furnishings,102.3600,-3.8385
2014-05-27,West,Phones,1113.5040,125.2692
2014-05-27,West,Accessories,99.9900,37.9962
2015-07-03,East,Furnishings,168.4640,-29.4812
2015-07-03,East,Paper,6.7200,2.4360
2015-07-03,East,Furnishings,282.8880,56.5776
2015-04-04,East,Art,11.1600,4.3524
2015-04-04,East,Furnishings,108.4000,22.7640
2015-04-04,East,Binders,82.3440,27.7911
2015-04-04,East,Binders,9.0880,3.2944
2017-12-10,West,Binders,19.9360,7.2268
2017-12-10,West,Binders,65.5680,22.9488
2016-11-24,East,Fasteners,4.4160,1.6008
2015-03-23,Central,Chairs,107.7720,-29.2524
2015-04-16,East,Appliances,45.2160,4.5216
2015-04-16,East,Fasteners,10.4160,-2.2134
2015-04-16,East,Art,7.8720,1.2792
2015-04-16,East,Phones,118.7820,-27.7158
2015-04-16,East,Fasteners,1.4480,0.2353
2015-04-16,East,Binders,55.4700,-46.2250
2016-10-01,West,Chairs,194.8480,12.1780
2017-09-28,Central,Supplies,1.7440,-0.3488
2015-07-25,East,Binders,25.1760,-18.4624
2015-11-20,West,Art,19.4600,5.0596
2016-04-28,West,Paper,29.4720,9.9468
2017-11-14,East,Binders,8.6400,3.0240
2016-11-12,West,Binders,6.2700,-4.5980
2016-11-12,West,Binders,4.3680,-3.3488
2016-11-12,West,Accessories,31.9840,1.9990
2016-09-29,Central,Art,40.8800,10.6288
2017-09-23,West,Appliances,119.9600,33.5888
2017-09-23,West,Storage,31.4400,8.4888
2017-09-23,West,Binders,6.8800,2.3220
2015-11-29,Central,Paper,19.9200,9.3624
2015-11-29,Central,Chairs,1106.9100,121.7601
2016-03-01,East,Tables,836.5920,-264.9208
2016-03-01,East,Paper,26.3800,12.1348
2016-03-01,East,Storage,362.9200,105.2468
2016-03-01,East,Machines,4899.9300,2400.9657
2016-08-12,Central,Paper,6.4800,3.1104
2016-08-15,West,Phones,71.9760,7.1976
2016-08-15,West,Labels,3.1500,1.5120
2017-06-04,South,Furnishings,31.9840,1.9990
